energy012,energy112,area012,area112
1,0.9558980513219082,0.3026100500675639,0.6973899499324361
1,1.204863948798193,0.9986577882172155,0.001342211782784547
1,1.202849693657177,0.998181890093495,0.001818109906504951
1,1.165734075038255,0.9764126210979334,0.02358737890206668
1,1.184922453049261,0.9907593264233863,0.009240673576613841
1,1.214204721516996,0.9999224389230899,7.75610769101392e-05
1,1.177898592530788,0.9862808648866972,0.01371913511330281
1,1.050580184702431,0.7398688186157373,0.2601311813842627
1,0.9388150195699012,0.1919013392116613,0.8080986607883387
1,1.154317032371538,0.9646878804614164,0.0353121195385836
1,1.026557792816631,0.6533782571940754,0.3466217428059246
1,1.172516538584904,0.98224639211743,0.01775360788256989
1,1.135491064640325,0.9400456745160144,0.05995432548398561
1,1.193396799153064,0.9949834671146038,0.005016532885396095
1,0.9781092370170412,0.4301952567714806,0.5698047432285194
1,1.010521528046778,0.5871500550313397,0.4128499449686604
1,1.066788210953475,0.7902206139546364,0.2097793860453635
1,1.144719235888254,0.9529596547369193,0.04704034526308068
1,0.9613763330343437,0.3357244830636715,0.6642755169363285
1,1.056682630178445,0.7595556879337686,0.2404443120662313
1,1.054398283430447,0.7522908710887614,0.2477091289112386
1,1.193987066606595,0.9952298311081016,0.004770168891898328
1,0.9534947874079729,0.2877273167191838,0.7122726832808162
1,1.148379662990334,0.9576359910894147,0.04236400891058539
1,1.128403986963354,0.9290215710465544,0.07097842895344572
1,1.14820465837205,0.9574181428248076,0.04258185717519235
1,0.9380231326868425,0.1864833003112578,0.8135166996887422
1,1.046387261577338,0.7258192419949206,0.2741807580050794
1,1.04171437629607,0.7096501093741854,0.2903498906258146
1,1.020777726605247,0.6303235537548791,0.369676446245121
1,0.9178688965155868,0.03937677537117015,0.9606232246288299
1,1.160935379386128,0.9717771102227043,0.02822288977729581
1,1.107008360378119,0.8897593278414683,0.1102406721585318
1,0.9215760317426676,0.06781414066343071,0.9321858593365693
1,1.161977911075698,0.9728201368474251,0.027179863152575
1,1.102077323334041,0.8794042112117367,0.1205957887882633
