energy100,energy111,energy012,area100,area111,area012
1,1.102294446295858,1.191284616246543,0.4862204144380043,0.3830699649100799,0.1307096206519158
1,1.366403891212107,1.254947402825342,0.7152334415964261,0.1085924986807899,0.176174059722784
1,1.053073897215748,0.9282343538188047,0.0109085509931991,0.06977519912420277,0.9193162498825981
1,0.9853952233745087,1.088142040918812,0.2804851621923231,0.4767808423581691,0.2427339954495079
1,0.9932307167820944,1.086459484712623,0.2791747671672748,0.4547835529497384,0.2660416798829869
1,0.7203383920436934,1.000218879067598,0.07155799138273375,0.9277959654470511,0.0006460431702152205
1,1.021255867095399,1.135812050564958,0.3667030858998263,0.4755561495503746,0.1577407645497993
1,1.176309090077048,1.180868459060479,0.5047196338152838,0.2557627129178918,0.2395176532668244
1,1.527967484673251,1.26100384376814,0.7437920239803645,0.01916688943794105,0.2370410865816945
1,1.010788312442209,1.010796356506851,0.1161359281912885,0.2570406886497988,0.6268233831589127
1,0.8590796106377381,1.105702018142784,0.2152975625244102,0.7837233683207695,0.0009790691548204266
1,1.009541934820972,0.9292810219950502,0.01173838031572463,0.1210352614474346,0.8672263582368409
1,1.103691836617529,0.9905989353300841,0.07857009005153974,0.09029256005142597,0.8311373498970342
1,1.103920100911107,1.276383571201387,0.5506090880235521,0.4396231486440252,0.009767763332422588
1,1.273219821979674,1.259738201475425,0.6882536332036963,0.19488976143624,0.1168566053600638
1,0.9435142003767769,1.035966138492375,0.1737241312297505,0.4661202875849186,0.3601555811853309
1,1.195537160886804,1.277696512445049,0.6549364102048084,0.2948180181489522,0.05024557164623939
1,1.116875050298797,0.9048857336452221,0.001078283536862394,0.008996631464730067,0.9899250849984075
1,1.449809556197055,1.255375567048518,0.728570543651092,0.05356854162175147,0.2178609147271565
1,1.108247287705472,1.222539548045684,0.5243233507834861,0.3998235495627826,0.07585309965373126
1,1.155939168717904,1.049349653620996,0.1846596080772437,0.1052968457396765,0.7100435461830797
1,0.9324965526596021,1.011493898883861,0.1229880106041326,0.4332987031151694,0.4437132862806981
1,1.32474313203645,1.136815155855804,0.3876716417481003,0.04666259533866999,0.5656657629132297
1,1.258300322551977,1.279101833423242,0.7080320101372716,0.2183737915330305,0.07359419832969798
1,1.560431502025879,1.218115281079505,0.6093445827257167,0.0002973377239125111,0.3903580795503708
1,1.178424615114879,1.01711496739797,0.1205051717698941,0.05029261655681364,0.8292022116732923
1,1.178847056747367,1.255047640623736,0.6173365013324039,0.3083609542795391,0.074302544388057
1,0.7030108934325601,0.9108550582687092,0.003413215137876739,0.8506523123360674,0.145934472526056
1,1.503416107109236,1.273524793203365,0.7831320369440266,0.03494339337665969,0.1819245696793137
1,1.373239575941616,1.087920820020054,0.2627119052140457,0.002375305770061739,0.7349127890158926
1,1.101540267738968,0.9233599186844936,0.007973193020049276,0.02703080465011728,0.9649960023298335
1,1.398046302797771,1.215044839171459,0.6105830419884204,0.05982040949317328,0.3295965485184063
1,1.002569335979617,0.9925484304447791,0.08489396380930411,0.2374340791906706,0.6776719570000254
1,1.418271706255694,1.127223561724195,0.3581636553834512,0.003128697082256782,0.6387076475342919
1,0.9520104039562809,1.108856339186982,0.2949476045732873,0.600908924460811,0.1041434709659016
1,0.7153380906614675,0.9271502257056861,0.01309116382202385,0.8522016526892765,0.1347071834886997
1,0.6713824043465277,0.9546104269329467,0.0327737085367376,0.9625185326557555,0.004707758807507028
1,0.9703771426905783,1.006202856606795,0.1101639299146058,0.3298656805871956,0.5599703894981986
1,0.9496680595668427,1.1100895736971,0.2947504506737099,0.6091872562322407,0.0960622930940493
1,1.15526565470255,1.022297779140569,0.1306300027918941,0.07490378810024619,0.7944662091078596
1,0.7484838554278976,0.9071124648027893,0.00191628310722311,0.7174202457369124,0.2806634711558645
1,1.106747294660802,1.164444293121409,0.4499985221867719,0.3462117019767916,0.2037897758364365
1,1.111315280000498,1.019038835013266,0.126282635061161,0.1175373794782631,0.756179985460576
1,0.998866795975887,1.019724249968538,0.134005750238688,0.2982429461897345,0.5677513035715777
1,1.00239699236828,0.894588540019704,2.681876487987939e-07,0.08300493096684997,0.9169948008455012
1,1.206285889372255,0.9494936690676452,0.02717173286366278,0.001180953184265692,0.9716473139520715
1,0.9098841650285845,1.13469792623325,0.2763424594528293,0.7180261047388853,0.005631435808285483
1,1.012870017771542,0.9589724199246594,0.03834775976649887,0.1616505916896339,0.8000016485438672
1,1.000039310231865,0.9262152829561636,0.00984967429345793,0.1293191696984468,0.8608311560080952
1,0.9085370827655925,0.9496083572869394,0.02999761059573251,0.3438071855871898,0.6261952038170776
1,1.092805601627532,1.194123876672212,0.483008838449426,0.4028708405065703,0.1141203210440037
1,1.100378699616657,1.166968678750533,0.4511833403403667,0.360291137327847,0.1885255223317864
1,0.8164830267611083,1.006668913547878,0.1179654917785353,0.7632232148021827,0.1188112934192819
1,1.609831739006977,1.292683315676522,0.8413625911019006,0.006399961049295308,0.1522374478488041
1,1.057122569248205,1.197594652408979,0.4570459815522304,0.4751728197176018,0.06778119873016784
1,1.427665992437253,1.246205574416879,0.701676082331926,0.06167850284760622,0.2366454148204677
1,1.173223098814142,0.9551853807815929,0.03280113299566433,0.0110497984642677,0.956149068540068
1,1.064214387261848,0.9760871281614931,0.05864865494993924,0.1169332280116857,0.824418117038375
1,0.7265409907431912,0.9726814829857859,0.06156622329261951,0.902179638729629,0.03625413797775157
1,1.102600146677214,1.022540333729522,0.1332398931823322,0.1330243308119994,0.7337357760056685
1,1.298366249867059,1.269420750501197,0.718013745809688,0.1735968409875845,0.1083894132027274
1,1.288238900467182,1.191645360810922,0.5475475278632703,0.1323840522608664,0.3200684198758632
1,1.11666515675619,1.004892952276629,0.1010869071419948,0.09364555541034139,0.8052675374476638
1,1.099515844019255,1.173962103895577,0.4612521877881154,0.3698065384158956,0.168941273795989
1,1.168749593977191,1.150068190653198,0.4367126604305857,0.2306620088738068,0.3326253306956075
1,1.066308892481981,1.165102393109765,0.4303819093818696,0.4212654471850018,0.1483526434331287
1,0.6452150330422517,0.9026179799332958,0.0009560353684610638,0.950200756746274,0.04884320788526502
1,1.184345154862733,1.237935790284718,0.6012713143774991,0.2911222675754659,0.1076064180470349
1,1.27490500483478,1.330466016665699,0.7812363038753333,0.2088973678757257,0.009866328248941068
1,1.220731953311847,0.9553055532431185,0.03282230164297077,0.000484134491426194,0.966693563865603
1,1.372923625196236,1.205136592948796,0.5827100434298031,0.06990970209949907,0.3473802544706979
1,1.084344752215482,1.135737784873827,0.3917824604841015,0.3483801740945025,0.259837365421396
1,0.9848092253295628,1.001810154830667,0.1013990451102451,0.2899521531449494,0.6086488017448054
1,1.320538889940448,1.246032877224817,0.6825427760960255,0.1421509491574859,0.1753062747464886
1,1.497411831203012,1.239079434529293,0.6762522804500609,0.02061189871185418,0.3031358208380849
1,1.071457512156007,1.245845045697134,0.4992552083565158,0.4855941870608468,0.01515060458263724
1,1.226605662904051,1.186168126749571,0.5278427343730132,0.1953224252669323,0.2768348403600545
1,1.34297361368527,1.21763017728418,0.6190552288219296,0.1041872069916787,0.2767575641863917
1,1.299193478387864,1.148577244799451,0.4225580264637465,0.07640207666603548,0.5010398968702179
1,1.028333557380793,1.0522567515476,0.2015018653615107,0.3053847699673806,0.4931133646711086
1,1.389431770056076,1.087755086708394,0.2621902373377743,0.0005361735998488414,0.7372735890623768
1,1.051196412800272,0.9367305611218497,0.0168395056221616,0.08149484398034632,0.9016656503974921
1,0.8273959541451312,1.065146322618294,0.1743095140198846,0.8144137969504545,0.01127668902966089
1,1.293516602555653,1.313058512920603,0.7788304756778209,0.1889653397823546,0.03220418453982445
1,1.057246781557323,1.241050630350593,0.4797026965087747,0.5104239583689593,0.009873345122265972
1,1.083849296633804,1.030199360391992,0.1491916425876138,0.169844321412812,0.6809640359995742
1,1.246537100423003,0.9858405931168286,0.06982437234716227,0.001983529464730551,0.9281920981881071
1,1.371999134400555,1.090898874007283,0.2696606528402618,0.00319671368306348,0.7271426334766747
1,1.190275292862489,1.128358945135618,0.3785849635012472,0.1701145112992567,0.4513005251994961
1,0.9402403759666129,1.153734423521001,0.3148617774260442,0.6765767771264272,0.008561445447528787
1,1.387750357309857,1.240138551869152,0.6823357193354526,0.08469914732639997,0.2329651333381475
1,1.194752957655529,1.102723331275558,0.3084596973443799,0.1289894010867616,0.5625509015688585
1,1.562438513109125,1.277429703721916,0.794435918842031,0.01409410574718579,0.1914699754107831
1,1.039907103124479,0.9116926326340429,0.002941969645787718,0.06424521446024556,0.9328128158939666
1,0.9083800957206252,0.9141805787670443,0.004050840765004739,0.2657184343928801,0.7302307248421152
1,1.161508061708669,1.026919900815399,0.1390846724664797,0.0740359922254337,0.7868793353080866
1,1.154826327155095,0.923935861322893,0.008230389873436474,0.004720489276288415,0.9870491208502751
1,1.187570025051225,1.323717299278735,0.6776577489293388,0.3156824713333055,0.006659779737355659
1,1.064783133611324,0.9219562732700186,0.007292880489616771,0.05246843448039414,0.9402386850299892
1,0.8101398487426479,0.9921910489611794,0.0959585795813161,0.7491675740045399,0.154873846414144
1,1.128459189226625,1.153369841876007,0.4372548522003303,0.296349017222357,0.2663961305773127
1,1.445094794538764,1.182802334634638,0.5092387931596928,0.01422743614688142,0.4765337706934257
1,1.250875922047948,1.078458519534937,0.2445826987453053,0.05002430201864481,0.7053929992360498
1,0.8709915366471799,0.9623959850264165,0.04591987272206705,0.4751029366121478,0.4789771906657852
1,1.583266314625136,1.316770644997201,0.9141366545632471,0.01803653880841241,0.06782680662834047
1,1.00143649714978,0.9534394148576786,0.0324826747216627,0.1701096179650025,0.7974077073133347
1,0.6484892197073595,0.9428422464065518,0.02054902247874295,0.9780557487608488,0.001395228760408375
1,1.105305241096552,1.051227002130108,0.192102036836549,0.1716414799494824,0.6362564832139685
1,1.04088437077334,1.118585751163945,0.3484393209165131,0.4068389703305532,0.2447217087529335
1,1.096636523490005,0.9079046812918776,0.001784259493929727,0.01937773850892258,0.9788380019971478
1,1.217794929740235,1.275871615717355,0.6727082312091687,0.2650746641554458,0.06221710463538568
1,0.961336544396507,0.8971399612979853,7.659615887089938e-05,0.1397377463867771,0.860185657454352
1,0.9411331478603766,0.9250555080741221,0.009405859437990024,0.2225132512431594,0.7680808893188505
1,1.108532694952906,1.192637949180771,0.4920062981204488,0.3734739814737719,0.1345197204057794
1,1.220819579490538,1.263922989310721,0.6608435775123551,0.2566253357139052,0.08253108677373966
1,1.331638479685293,1.302468857062664,0.7914469089632818,0.1523845176309055,0.05616857340581261
1,1.1709245054897,1.121037830992227,0.3607230841272501,0.185804934664804,0.4534719812079457
1,1.08855677380613,1.266113999945341,0.52732491305394,0.4637325909380339,0.00894249600802592
1,1.29672938521649,1.303085572448201,0.7684272829290116,0.1844343576308221,0.04713835944016633
1,0.7836141461395307,0.9307864239212171,0.01472358652989689,0.6688841009122755,0.3163923125578277
